1.000000000000000000e+00 -2.798427598395857030e-02 3.407420940177505186e-02 2.702692673680190394e-02 -1.421157416200895945e-03 1.868239361109981858e-02 2.339476828062722613e-02 1.715657388046546578e-02 1.575626542511780748e-02 1.537389058105738393e-02
1.100000000000000089e+00 9.363879308049173622e-02 -1.892265978746544841e-02 1.986809654733938391e-02 1.086668075613821116e-02 2.719915677143998345e-02 2.766333928928480304e-02 3.011785486346634649e-02 2.722882513656979531e-02 2.927659835548584652e-02
1.200000000000000178e+00 2.761844283352004048e-01 7.503442240050336998e-02 -9.158594020254103019e-03 5.259120771348281542e-02 2.905707137867445666e-02 3.041700704949697881e-02 3.574631391675407721e-02 4.197640255162587292e-02 4.070482782565301716e-02
1.300000000000000044e+00 2.145360138885200191e-02 1.747002147651744997e-01 6.871425147970672276e-02 6.227405704873083259e-02 3.315176438089138811e-02 5.559901948429076673e-02 5.058363775513936844e-02 5.870993217692772881e-02 5.498263643898251840e-02
1.400000000000000133e+00 2.426145321306409919e-01 7.868322569198259175e-02 7.212461434896387524e-02 6.012264556719018604e-02 7.080494690202107644e-02 7.541158141426143602e-02 7.124292134793942799e-02 7.386679799545742275e-02 6.999783547280810647e-02
1.500000000000000000e+00 1.194052347433822298e-01 8.476450606173177582e-02 8.841183136849364854e-02 8.720237131116111151e-02 8.073861753010730391e-02 9.379977689297194776e-02 8.482264121613002084e-02 8.618613567646493667e-02 8.568962765927304326e-02
1.600000000000000089e+00 4.691260161413449148e-02 1.211283184824743370e-01 1.247830147825246122e-01 1.037078569400752964e-01 1.113313241196136338e-01 1.114352797622512325e-01 1.009520567272609998e-01 1.041894185233666059e-01 9.880833148019341206e-02
1.700000000000000178e+00 -3.633279748406204046e-02 4.065254616063457282e-02 7.952269424767324790e-02 9.147898199443708911e-02 1.063000999190536616e-01 1.182093476730909087e-01 1.108480493460515526e-01 1.170568347320672664e-01 1.191130262323854549e-01
1.800000000000000044e+00 -1.438072369092083247e-02 1.247902689937382958e-02 1.986347151706365499e-01 1.010322016714668841e-01 1.377266148913665333e-01 1.384871615277491752e-01 1.332646298455863187e-01 1.343414063934726121e-01 1.310872751889223253e-01
1.900000000000000133e+00 2.186241659019559358e-01 1.191678833956603539e-01 1.830487398105419272e-01 1.509332931541719491e-01 1.429045243956590105e-01 1.511095961397445897e-01 1.471295621284026134e-01 1.476183221189411587e-01 1.472102305709604986e-01
2.000000000000000000e+00 2.165813516207026612e-01 2.130498157878633059e-01 1.229712947413803270e-01 1.365140177907240016e-01 1.537356383369444801e-01 1.698533706276852961e-01 1.593651123318542695e-01 1.583152780172556173e-01 1.622972971519710261e-01
2.100000000000000089e+00 3.013298665508579166e-01 1.821785699397636960e-01 1.475386706559616845e-01 2.210654657210245344e-01 1.743221996076354530e-01 1.763359788198219369e-01 1.708719672301054759e-01 1.714038010341560059e-01 1.735424291257400276e-01
2.200000000000000178e+00 3.170344963167839869e-02 2.328908805794989711e-01 2.053141102636150128e-01 1.610644666687984505e-01 1.853337869504818325e-01 1.859654457493933044e-01 1.794450460597449837e-01 1.858589855157725401e-01 1.850873800465666630e-01
2.300000000000000266e+00 1.765736017416474901e-01 2.412991019773022272e-01 2.162769707779037265e-01 1.508619168252425258e-01 1.940998742736988469e-01 1.885164261599057978e-01 1.882699176208611214e-01 1.957075840652673648e-01 1.923222977518532495e-01
2.400000000000000355e+00 3.736639379602922917e-01 2.516183772363000393e-01 2.062476517753024929e-01 1.725937915322703076e-01 2.047306346762557960e-01 1.978602773373601409e-01 2.013099558169656189e-01 2.011475909633272108e-01 2.004219251654206224e-01
2.500000000000000000e+00 8.510411569485300254e-02 1.664087159729182586e-01 2.236219886824229730e-01 1.871057436116819461e-01 1.915415056168709718e-01 2.117707436116417763e-01 2.083632342273697979e-01 2.039992179869381805e-01 2.054797077931339866e-01
2.600000000000000089e+00 2.207514852146897355e-01 1.554186428736488157e-01 2.098811353353245424e-01 2.238666069035167572e-01 1.988787049416225194e-01 2.094632155628388392e-01 2.106489138381270332e-01 2.109085910183182422e-01 2.103425566888917908e-01
2.700000000000000178e+00 1.348497349421914904e-02 2.246662000100313472e-01 2.265967513974100900e-01 2.125010445847204943e-01 2.001635864658392883e-01 2.105334453989429755e-01 2.104208687344831241e-01 2.074198396449953574e-01 2.101808097829921118e-01
2.800000000000000266e+00 1.492206057199527702e-01 1.656063383273619072e-01 2.659275067099547418e-01 2.034515496456029693e-01 2.227760214175079911e-01 2.093214085475871289e-01 2.088681183093937799e-01 2.089006660085390155e-01 2.081540930713343396e-01
2.900000000000000355e+00 2.337901180703830795e-01 2.566095472531059185e-01 2.341109228809184206e-01 2.302077584069801008e-01 1.919219897611409431e-01 2.049395347039163207e-01 1.994959064076208821e-01 2.044646196924698733e-01 2.033562783563733767e-01
3.000000000000000000e+00 2.784400606637489894e-01 1.505791120570866282e-01 1.928430375370111249e-01 1.777164011656912623e-01 1.998296522023517430e-01 1.857004992647895980e-01 1.970767288037536813e-01 1.974274476620639929e-01 1.945624111537067047e-01
3.100000000000000089e+00 3.210023615861498092e-01 1.985607734398319446e-01 2.518265897382528373e-01 1.911497093072276054e-01 1.887284792879416750e-01 1.794148482984169179e-01 1.844261692172874667e-01 1.838049218483949754e-01 1.849789898292771850e-01
3.200000000000000178e+00 -2.737510294191133897e-02 2.535942681516968333e-01 1.415437918056452749e-01 1.708657126038489460e-01 1.804144767391904214e-01 1.735544005540805290e-01 1.653052415187540314e-01 1.691073425474235170e-01 1.709636169091500735e-01
3.300000000000000266e+00 1.448750269480654773e-01 9.983376861100802524e-02 1.756787713027776754e-01 1.185044138320203305e-01 1.552908587828503162e-01 1.549879817871149812e-01 1.492441502713783841e-01 1.533157297180908762e-01 1.547600895170133384e-01
3.400000000000000355e+00 2.347134082218169104e-02 1.343510603396458336e-01 1.673087011742910579e-01 1.168459213553949133e-01 1.316080546351668934e-01 1.356752231065125325e-01 1.385272707476826182e-01 1.364091964749924168e-01 1.372629085333681720e-01
3.500000000000000000e+00 2.286155968326151200e-01 1.347421930602763773e-01 9.566569703547748993e-02 1.270145978507710993e-01 1.024101910637028046e-01 1.051042698502939188e-01 1.079957505654166733e-01 1.146070029046186434e-01 1.150289422001019718e-01
3.600000000000000089e+00 9.919169548910776457e-02 1.491607801287622714e-01 8.799351773587531234e-02 6.170164036771650512e-02 1.009984992270613058e-01 8.898060731948922997e-02 9.458906094952816701e-02 8.768842931850909239e-02 8.914089406615743894e-02
3.700000000000000178e+00 -3.400045460932077379e-02 6.491499623595814450e-02 6.561132049102091912e-02 5.496680768862359512e-02 5.243385086361120051e-02 6.570384990886778132e-02 5.946777288913645404e-02 6.313237603407899357e-02 6.216919599151201486e-02
3.800000000000000266e+00 6.935326376603606624e-02 1.404458891610589899e-01 1.080645539637963976e-01 2.947564773495802565e-02 3.863980787293484764e-02 2.104563160807065847e-02 2.543952470745003760e-02 3.079480393196012272e-02 3.041833200331223869e-02
3.900000000000000355e+00 -1.880220989645117469e-01 -7.477592596789631174e-02 5.722427503419656031e-02 2.251732172791966885e-02 -4.756580460649502753e-03 -7.195315214172375018e-03 -1.241009498160039861e-03 -5.622050006027445868e-03 -4.592749260362120022e-03
4.000000000000000000e+00 -9.996683075389467543e-02 -1.312471033329732154e-02 -1.414874445114872731e-02 -5.525380887633196680e-02 -2.875598305014026926e-02 -3.039994434003639306e-02 -3.903164333770854644e-02 -4.159783028898680207e-02 -3.873607635926721443e-02
4.100000000000000533e+00 -1.806596862785973812e-01 -2.486706391952955841e-02 -1.467745168170437320e-01 -1.053938936214938865e-01 -8.593004699444763139e-02 -7.495277380038191384e-02 -7.702342833666174504e-02 -7.744535408078447036e-02 -7.576914546053091504e-02
4.200000000000000178e+00 -1.945350540331111100e-01 -4.572601471982915000e-02 -1.177830493098354775e-01 -1.046464390136933598e-01 -1.226821555160656496e-01 -1.088193934411692404e-01 -1.215220214396141168e-01 -1.109148568339712176e-01 -1.135502245554261685e-01
4.299999999999999822e+00 -1.922550916599291559e-01 -1.309579190905053037e-01 -1.930791446747020246e-01 -1.350212543022417666e-01 -1.490896359687774453e-01 -1.661477169300952794e-01 -1.494216066465207104e-01 -1.564108498392172142e-01 -1.548572707671052040e-01
4.400000000000000355e+00 -2.709537441201249064e-01 -1.794679190352419795e-01 -2.428808818675214365e-01 -2.336701301449562174e-01 -2.139283449676509519e-01 -2.021881005257074315e-01 -1.906545783711000308e-01 -2.006641587578041619e-01 -2.000832181005031407e-01
4.500000000000000000e+00 -3.042952400662432000e-01 -2.879973743121154728e-01 -2.548880266069596390e-01 -2.761302592587135396e-01 -2.630987009906528562e-01 -2.321682483458484270e-01 -2.486226037441927328e-01 -2.430189880069389408e-01 -2.448992964931630545e-01
4.600000000000000533e+00 -2.931235876963500520e-01 -2.535058203887508577e-01 -3.329761080413903285e-01 -3.092569473753307152e-01 -2.879259278182026427e-01 -2.979553598112510970e-01 -2.885747465463167627e-01 -2.873865484188267150e-01 -2.904174083675105100e-01
4.700000000000000178e+00 -3.859135491821371611e-01 -3.419581446627408261e-01 -3.314885291338911522e-01 -3.408331231919168314e-01 -3.552248581488230417e-01 -3.282922287275558126e-01 -3.375335125618207921e-01 -3.351592352939647412e-01 -3.349649925793881655e-01
4.800000000000000711e+00 -2.980535900652216408e-01 -3.403421423398296786e-01 -3.936714651750429783e-01 -3.998330152550739758e-01 -3.743802656704520726e-01 -3.807988358738572665e-01 -3.806067638455420954e-01 -3.804843896665299763e-01 -3.817910735835403080e-01
4.900000000000000355e+00 -3.859601203444817941e-01 -4.876281532867718371e-01 -3.870345783551714658e-01 -4.066125312474805908e-01 -4.280295275295548096e-01 -4.224814035382216670e-01 -4.266285287211846189e-01 -4.321073663581575519e-01 -4.286498297751449860e-01
5.000000000000000000e+00 -4.747366799922231873e-01 -5.173288814927193835e-01 -4.598255978967440427e-01 -4.773813667998458299e-01 -4.809864255325814186e-01 -4.805826725561685997e-01 -4.713483685755121000e-01 -4.747807305192804361e-01 -4.752679791629368378e-01
5.100000000000000533e+00 -4.641445593183449736e-01 -6.467297355404526549e-01 -5.308493920356526230e-01 -5.294435060812421323e-01 -5.245475738321019321e-01 -5.215624006968876403e-01 -5.263198492155467534e-01 -5.230928524326308171e-01 -5.220467844607641350e-01
5.200000000000000178e+00 -5.212462576960130711e-01 -5.958316185937876375e-01 -5.558941027426282933e-01 -5.702117098037196019e-01 -5.849407213295277908e-01 -5.657911898194009082e-01 -5.758541189880873601e-01 -5.689277828429293304e-01 -5.704569173732048082e-01
5.300000000000000711e+00 -4.618851946670292641e-01 -6.465484583880951597e-01 -6.278890532881760134e-01 -6.188464158244425528e-01 -6.171233511122949933e-01 -6.098826169089492932e-01 -6.179451453872267797e-01 -6.131440069964509965e-01 -6.128116766734166276e-01
5.400000000000000355e+00 -6.618720950705425654e-01 -5.378199924240346652e-01 -6.216268969199403305e-01 -6.626010717556047869e-01 -6.387453834468452829e-01 -6.642952348740217561e-01 -6.596936438944319692e-01 -6.574007490694795397e-01 -6.570360600367004533e-01
5.500000000000000000e+00 -6.299198464631121652e-01 -7.013520361920511093e-01 -7.155533776963969306e-01 -7.054687264167361915e-01 -7.040794424905516546e-01 -6.990495468821782410e-01 -6.959775304401673024e-01 -7.008375187297480879e-01 -7.003423219319769855e-01
5.600000000000000533e+00 -7.528519739402408373e-01 -7.793814106864735969e-01 -7.442485407628529614e-01 -7.209464855940829198e-01 -7.427868319723283097e-01 -7.371904364392398712e-01 -7.420726686277097084e-01 -7.422061382243466676e-01 -7.412679027491001493e-01
5.700000000000000178e+00 -6.658004475367298447e-01 -7.627776035828744972e-01 -8.194515411817349104e-01 -7.958538261789165347e-01 -7.633334113151259981e-01 -7.730054188715529406e-01 -7.816627390261966513e-01 -7.801204672427867193e-01 -7.806810042576348696e-01
5.800000000000000711e+00 -6.054267839126926676e-01 -8.075184228728486957e-01 -8.796874348934062837e-01 -8.168425039719503511e-01 -8.106193205449775396e-01 -8.097442560700562897e-01 -8.174747614556833186e-01 -8.162119551882293100e-01 -8.167705247649181821e-01
5.900000000000000355e+00 -9.326728476613976859e-01 -9.189101646039592453e-01 -8.291773843325965787e-01 -8.674148000743555631e-01 -8.356906129257907212e-01 -8.447227103773385926e-01 -8.473571793293283028e-01 -8.532028701718614716e-01 -8.523851253934688899e-01
6.000000000000000000e+00 -8.497368435594930824e-01 -9.564399309918637515e-01 -8.873576773275261287e-01 -8.776960369162385422e-01 -8.957862187280173361e-01 -8.897750829287641716e-01 -8.880128504533633116e-01 -8.869332181976105067e-01 -8.859678856210606579e-01
6.100000000000000533e+00 -1.000988858675611715e+00 -9.637993205471379055e-01 -9.410159345233011230e-01 -9.190210354779611013e-01 -9.016515348512330608e-01 -9.245466696417583563e-01 -9.155725727773744715e-01 -9.121136248884046394e-01 -9.147301544823565056e-01
6.200000000000000178e+00 -1.076973492355874251e+00 -9.423502278912140318e-01 -9.495425031250346315e-01 -9.624038231622340511e-01 -9.580110582359182558e-01 -9.471250783611028234e-01 -9.446648086805798927e-01 -9.405776371466367802e-01 -9.401828546722936775e-01
6.300000000000000711e+00 -1.050785409024547645e+00 -9.929124978782405408e-01 -9.698510196710998787e-01 -9.807840545917425601e-01 -9.650772564972096568e-01 -9.637464427353530372e-01 -9.646199612675095958e-01 -9.669950417718324864e-01 -9.661673632433229741e-01
6.400000000000000355e+00 -1.141412356097072589e+00 -1.083525579026987540e+00 -1.024846925391900587e+00 -9.980434463737799522e-01 -9.932658448993978428e-01 -9.882775042571632085e-01 -9.890470325268151397e-01 -9.883773737016618988e-01 -9.874643267493116161e-01
6.500000000000000000e+00 -8.161007611023561870e-01 -1.058679782776333012e+00 -9.949476626532327561e-01 -1.017223396851925976e+00 -1.011980795345544193e+00 -1.014352884722805159e+00 -1.001301085697170468e+00 -1.006975130184376566e+00 -1.005203754058836108e+00
6.600000000000000533e+00 -8.470781752139187049e-01 -9.101623902912719943e-01 -1.063165026038011440e+00 -1.020555655587386479e+00 -1.009000674644306095e+00 -1.025578214076291683e+00 -1.021326422290422364e+00 -1.019396954542797662e+00 -1.019474324253734743e+00
6.700000000000000178e+00 -1.166151109417850940e+00 -1.084773270622901853e+00 -1.056294066440494062e+00 -1.040394451354087924e+00 -1.044993761157697598e+00 -1.034034747858200820e+00 -1.030706282176105049e+00 -1.033172396006713845e+00 -1.033506127362882276e+00
6.800000000000000711e+00 -1.091713195605130027e+00 -1.051075790272585131e+00 -1.040644567440605073e+00 -1.038795273606878400e+00 -1.054130078715556307e+00 -1.041273021670346077e+00 -1.039388179806039147e+00 -1.040812335049491333e+00 -1.040648720422078455e+00
6.900000000000000355e+00 -1.042148391399854601e+00 -1.066904272324102454e+00 -1.075870267351932030e+00 -1.048098943584728326e+00 -1.058306163313496473e+00 -1.046253800797939393e+00 -1.050240099225736357e+00 -1.046078853341818604e+00 -1.047017592901596794e+00
7.000000000000000000e+00 -1.008088155398074282e+00 -1.089099262042317440e+00 -1.021663684428752550e+00 -1.052409911278034071e+00 -1.060749177593229176e+00 -1.043925738925982838e+00 -1.051177498220708273e+00 -1.053652885562611052e+00 -1.051106479575667496e+00
7.100000000000000533e+00 -1.190256696521670099e+00 -1.065053064282087014e+00 -1.067673117714431408e+00 -1.033459123347253428e+00 -1.041224298127031878e+00 -1.042224561048961329e+00 -1.054734272864742195e+00 -1.050965039047692784e+00 -1.052766034859487831e+00
7.200000000000000178e+00 -1.163628617079178085e+00 -1.044370922646836064e+00 -9.953679844854448344e-01 -1.052351837469188478e+00 -1.042167626919317858e+00 -1.053735457136494302e+00 -1.048171543431150265e+00 -1.049035028458364049e+00 -1.051090629650091701e+00
7.300000000000000711e+00 -1.030919210437239997e+00 -9.855853726660042113e-01 -1.057482935818953473e+00 -9.917051028340562180e-01 -1.050142140559852111e+00 -1.043744725594152545e+00 -1.044770343904129595e+00 -1.045209649459772461e+00 -1.043451133345757009e+00
7.400000000000000355e+00 -1.049611052231427477e+00 -1.091401269921932649e+00 -1.038243643046354858e+00 -1.033274241854330588e+00 -1.057823804973283099e+00 -1.042260324633300650e+00 -1.035815155490364736e+00 -1.040529286280467147e+00 -1.039973039334962879e+00
7.500000000000000000e+00 -9.278064734182045470e-01 -1.074792365705779185e+00 -1.021138129307348263e+00 -1.035941084674531165e+00 -1.031589102592125995e+00 -1.029085216330175800e+00 -1.026071766836296861e+00 -1.025133876373354624e+00 -1.030111949872039023e+00
7.600000000000000533e+00 -1.047159861151726545e+00 -1.109020947515996225e+00 -9.610078400646817620e-01 -1.005530724327543091e+00 -1.021049978328144814e+00 -1.027405730913739879e+00 -1.023649881451248245e+00 -1.019162178415139897e+00 -1.018204998979314935e+00
7.700000000000000178e+00 -1.098577659398730866e+00 -1.023896419755237375e+00 -9.687320012098503685e-01 -9.917292345793057295e-01 -9.993445698025226198e-01 -1.006883932029494444e+00 -1.001903421893919566e+00 -1.003885689135060266e+00 -1.006292239326979976e+00
7.800000000000000711e+00 -9.722431303506993139e-01 -8.940003401668186189e-01 -9.761006810978126724e-01 -9.790161030607658077e-01 -9.802708551859808939e-01 -9.887876621751986450e-01 -9.910101075848090080e-01 -9.928184020793694442e-01 -9.898993235910950039e-01
7.900000000000000355e+00 -1.009752429638407500e+00 -9.915248197022592525e-01 -9.477373731660807543e-01 -9.738819002651980528e-01 -9.789548338270293026e-01 -9.726838748713193539e-01 -9.733030181471162834e-01 -9.762956996803188181e-01 -9.749798080361513630e-01
8.000000000000000000e+00 -1.141479704475012014e+00 -9.856047767831431772e-01 -9.395599359367183823e-01 -9.613783803313613596e-01 -9.470399915655369760e-01 -9.491708906815181646e-01 -9.593299595739740449e-01 -9.603042038925970747e-01 -9.592052745637756894e-01
8.099999999999999645e+00 -9.716806214618470827e-01 -9.840823349077246762e-01 -9.209912308037360162e-01 -9.546293316389279360e-01 -9.482979448347413909e-01 -9.400089735286770720e-01 -9.394178574293555739e-01 -9.393896456325879774e-01 -9.417555661476416651e-01
8.200000000000001066e+00 -9.685195889770912281e-01 -8.411845339202692617e-01 -8.785499384382378096e-01 -9.006782181023968992e-01 -9.177422326862153534e-01 -9.275787714892302915e-01 -9.231868788244805835e-01 -9.241558867529778842e-01 -9.227049186704130435e-01
8.300000000000000711e+00 -8.671550056104158077e-01 -9.545244542425053158e-01 -9.129321349461643198e-01 -9.016371956580778724e-01 -9.152559268036102313e-01 -9.084564401165510228e-01 -9.031274223902522325e-01 -9.033510993053693872e-01 -9.052889928543487175e-01
8.400000000000000355e+00 -8.205608068611540684e-01 -8.410268718528356446e-01 -9.228416656950357844e-01 -8.563478934085161365e-01 -8.958487585025725064e-01 -8.915379952760413840e-01 -8.839707948435425733e-01 -8.872398658794907744e-01 -8.870787846534683441e-01
8.500000000000000000e+00 -8.311442495991092638e-01 -7.885886094561240789e-01 -8.542854149534131469e-01 -8.995921473922735556e-01 -8.570047124131416894e-01 -8.684661638291615304e-01 -8.665561950863602814e-01 -8.717654297407201325e-01 -8.691692935765543693e-01
8.599999999999999645e+00 -7.286497401723051048e-01 -8.010103274224229519e-01 -8.468956206918684115e-01 -8.789021453940970563e-01 -8.621168599293184132e-01 -8.463524177866884601e-01 -8.530717735634126830e-01 -8.493716864463549676e-01 -8.509229020158153300e-01
8.700000000000001066e+00 -7.720048322060618640e-01 -8.966553028287540528e-01 -8.119221634086690731e-01 -8.035228892507384479e-01 -8.458059810744267271e-01 -8.329424089016013166e-01 -8.367772665599850779e-01 -8.342171992591334018e-01 -8.344076239783907445e-01
8.800000000000000711e+00 -8.706993224880182902e-01 -7.915004318643231729e-01 -8.236564868944110662e-01 -8.361240239498611837e-01 -8.329551688876216664e-01 -8.202511310065867534e-01 -8.202752721823511894e-01 -8.217314892782361380e-01 -8.196807195235547017e-01
8.900000000000000355e+00 -7.499230788326173291e-01 -8.094443984474839482e-01 -7.925976863455436172e-01 -8.241085531537197806e-01 -8.034234262746914323e-01 -7.995769350073526072e-01 -8.058741135896002605e-01 -8.053785544360977378e-01 -8.067344912532293799e-01
9.000000000000000000e+00 -9.185873724417031871e-01 -7.641088804593179074e-01 -7.876426116336328054e-01 -7.908163048338481271e-01 -7.793012083952625124e-01 -7.874675809615007127e-01 -7.957557148440982386e-01 -7.907857457779738919e-01 -7.929522836780850126e-01
9.099999999999999645e+00 -6.648014066791624321e-01 -7.063638521981463470e-01 -7.900856160543192619e-01 -7.856290401947616520e-01 -7.870195996109992098e-01 -7.835167457791877288e-01 -7.817472336581153813e-01 -7.828402618523619960e-01 -7.815546717860611947e-01
9.200000000000001066e+00 -8.572658633220060498e-01 -8.077803211191046939e-01 -7.946399016323092424e-01 -7.910587134252869967e-01 -7.747828206709426180e-01 -7.733530944425126563e-01 -7.705715151555054820e-01 -7.754778748662597421e-01 -7.739251648935735473e-01
9.300000000000000711e+00 -6.867843872378217585e-01 -7.386165524672481109e-01 -7.655893944386177319e-01 -7.491640765628457821e-01 -7.662062080313482015e-01 -7.738281481362268011e-01 -7.649277991818151934e-01 -7.685856325978442927e-01 -7.660326755165137724e-01
9.400000000000000355e+00 -6.869511071027489812e-01 -7.905562121869166292e-01 -7.054137725614511023e-01 -7.572535247834292216e-01 -7.676904065781134934e-01 -7.600121115806298677e-01 -7.643159105675891851e-01 -7.621192064748774087e-01 -7.604826576990236786e-01
9.500000000000000000e+00 -9.889506155205050053e-01 -8.186510585186685951e-01 -7.961901951350425222e-01 -7.691012679607354130e-01 -7.309602304312630139e-01 -7.624326921315995875e-01 -7.536311691936916635e-01 -7.575531323352382440e-01 -7.559459326982009841e-01
9.600000000000001421e+00 -8.808539909130552736e-01 -6.780013791193101325e-01 -8.629641270108723283e-01 -7.475858906642820489e-01 -7.541571445995101097e-01 -7.567555108291988963e-01 -7.580017171099266982e-01 -7.597485273772942582e-01 -7.593997947964099549e-01
9.700000000000001066e+00 -6.662655061699465087e-01 -8.003886528664495570e-01 -8.041202205860974450e-01 -7.521491482265928452e-01 -7.601625886937020127e-01 -7.623135427074994031e-01 -7.609192291419523135e-01 -7.579755585071539237e-01 -7.597325609508772670e-01
9.800000000000000711e+00 -6.686418146768324799e-01 -7.668235504471859754e-01 -7.533106699764346992e-01 -7.798326946632385681e-01 -7.782855971704190079e-01 -7.673008725143650732e-01 -7.700588776378612943e-01 -7.650531772354203230e-01 -7.657256770695941572e-01
9.900000000000000355e+00 -7.768854084126810555e-01 -6.953141063185749315e-01 -7.820452400691700889e-01 -7.474620926325511450e-01 -7.588498697406947935e-01 -7.684290347046048852e-01 -7.758531720598426107e-01 -7.696777908572984828e-01 -7.739941919875495957e-01
1.000000000000000000e+01 -8.676462552319759158e-01 -7.896191168330509713e-01 -7.651667116423628290e-01 -7.814416652520451700e-01 -7.759385873909951936e-01 -7.800089940472705319e-01 -7.837978587739057312e-01 -7.849421077741693953e-01 -7.831761875132063899e-01
